1000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,2000,20000,3000,4000,5000,6000,7000,8000,9000,hyperparam-rets
-1.0833333333333341,-0.03465277777777778,-0.03410958904109589,-0.034705882352941184,-0.03332225913621263,-0.03355704697986577,-0.033864406779661016,-0.03530035335689046,-0.035087719298245605,-0.03285245901639344,-0.03409556313993174,-0.6928571428571432,-0.03359060402684564,-0.41600000000000015,-0.0762406015037594,-0.04141078838174274,-0.038648648648648656,-0.03517605633802817,-0.03540636042402827,-0.03359060402684564,5-0.001-0.01-1-1-sigmoid-0
-1.0833333333333341,-0.03465277777777778,-0.03410958904109589,-0.034705882352941184,-0.03332225913621263,-0.03355704697986577,-0.033864406779661016,-0.03530035335689046,-0.035087719298245605,-0.03285245901639344,-0.03409556313993174,-0.6928571428571432,-0.03359060402684564,-0.41600000000000015,-0.0762406015037594,-0.04141078838174274,-0.038648648648648656,-0.03517605633802817,-0.03540636042402827,-0.03359060402684564,5-0.001-0.01-1-1-sigmoid-1
-1.0833333333333341,-0.03465277777777778,-0.03410958904109589,-0.034705882352941184,-0.03332225913621263,-0.03355704697986577,-0.033864406779661016,-0.03530035335689046,-0.035087719298245605,-0.03285245901639344,-0.03409556313993174,-0.6928571428571432,-0.03359060402684564,-0.41600000000000015,-0.0762406015037594,-0.04141078838174274,-0.038648648648648656,-0.03517605633802817,-0.03540636042402827,-0.03359060402684564,5-0.001-0.01-1-1-sigmoid-2
-1.0833333333333341,-0.03465277777777778,-0.03410958904109589,-0.034705882352941184,-0.03332225913621263,-0.03355704697986577,-0.033864406779661016,-0.03530035335689046,-0.035087719298245605,-0.03285245901639344,-0.03409556313993174,-0.6928571428571432,-0.03359060402684564,-0.41600000000000015,-0.0762406015037594,-0.04141078838174274,-0.038648648648648656,-0.03517605633802817,-0.03540636042402827,-0.03359060402684564,5-0.001-0.01-1-1-sigmoid-3
-1.0833333333333341,-0.03465277777777778,-0.03410958904109589,-0.034705882352941184,-0.03332225913621263,-0.03355704697986577,-0.033864406779661016,-0.03530035335689046,-0.035087719298245605,-0.03285245901639344,-0.03409556313993174,-0.6928571428571432,-0.03359060402684564,-0.41600000000000015,-0.0762406015037594,-0.04141078838174274,-0.038648648648648656,-0.03517605633802817,-0.03540636042402827,-0.03359060402684564,5-0.001-0.01-1-1-sigmoid-4
-1.2285714285714295,-0.03480836236933797,-0.03524647887323943,-0.03564285714285714,-0.03467128027681661,-0.036086956521739134,-0.03510489510489511,-0.03426116838487972,-0.03530035335689046,-0.03446735395189004,-0.03562277580071174,-1.4085714285714295,-0.03625454545454545,-1.0800000000000007,-0.5947058823529415,-0.16338028169014088,-0.045156950672645746,-0.03738805970149254,-0.03593525179856114,-0.03470588235294118,5-0.001-0.01-1-1-ReLU-0
-1.2285714285714295,-0.03480836236933797,-0.03524647887323943,-0.03564285714285714,-0.03467128027681661,-0.036086956521739134,-0.03510489510489511,-0.03426116838487972,-0.03530035335689046,-0.03446735395189004,-0.03562277580071174,-1.4085714285714295,-0.03625454545454545,-1.0800000000000007,-0.5947058823529415,-0.16338028169014088,-0.045156950672645746,-0.03738805970149254,-0.03593525179856114,-0.03470588235294118,5-0.001-0.01-1-1-ReLU-1
-1.2285714285714295,-0.03480836236933797,-0.03524647887323943,-0.03564285714285714,-0.03467128027681661,-0.036086956521739134,-0.03510489510489511,-0.03426116838487972,-0.03530035335689046,-0.03446735395189004,-0.03562277580071174,-1.4085714285714295,-0.03625454545454545,-1.0800000000000007,-0.5947058823529415,-0.16338028169014088,-0.045156950672645746,-0.03738805970149254,-0.03593525179856114,-0.03470588235294118,5-0.001-0.01-1-1-ReLU-2
-1.2285714285714295,-0.03480836236933797,-0.03524647887323943,-0.03564285714285714,-0.03467128027681661,-0.036086956521739134,-0.03510489510489511,-0.03426116838487972,-0.03530035335689046,-0.03446735395189004,-0.03562277580071174,-1.4085714285714295,-0.03625454545454545,-1.0800000000000007,-0.5947058823529415,-0.16338028169014088,-0.045156950672645746,-0.03738805970149254,-0.03593525179856114,-0.03470588235294118,5-0.001-0.01-1-1-ReLU-3
